Sentence_id,Text,class_label,Topic,Topic_Name
23270,"And I've gotten good people, like former Secretary of the Treasury Bob Rubin, for instance, who showed how to balance budgets and give you a good economy, to help me crunch these numbers and make them work.",Yes,2,2_economy_budget_spending_billion
3791,I have a long record and the American people know me very well and that is independent and a maverick of the Senate and I'm happy to say that I've got a partner that's a good maverick along with me now.,No,14,14_senator_senate_republican_voted
33462,"She won't even mention the words, and neither will President Obama.",No,8,8_she_her_shes_hillary
24928,I have ordered an investigation.,Yes,13,13_law_crime_police_justice
10577,Senator Obama's name was not on that letter.,Yes,14,14_senator_senate_republican_voted
9217,And Governor Romney's says he's got a five-point plan?,No,36,36_romney_governor_romneys_he
14575,"Because you know, in the first debate, Mr. Bush made some news.",No,14,14_senator_senate_republican_voted
23147,And it fits with his philosophy.,No,44,44_mccain_senator_mccains_john
23234,I want to put money in your pocket.,No,49,49_money_pay_costs_cost
7596,There isn't any question but that we will defend Guantanamo if it's attacked.,No,26,26_afghanistan_bin_laden_pakistan
14690,"Look at the 24 generals and admirals, retired, that have endorsed me, including the deputy commander of Desert Storm.",Yes,16,16_military_troops_our_war
21625,This is not mud slinging.,No,26,26_afghanistan_bin_laden_pakistan
17815,This economy is starting to run downhill.,No,2,2_economy_budget_spending_billion
25328,"But as long as they have an economy that leaves so many people in dire poverty and unemployment, they are going to seek that employment across our borders.",Yes,3,3_jobs_unemployment_million_small
5867,"Bob, I think it's going to be important to just -- I'll respond to these two particular allegations that Senator McCain has made and that have gotten a lot of attention.",No,44,44_mccain_senator_mccains_john
10530,"Meanwhile, the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing.",No,14,14_senator_senate_republican_voted
1051,"Also, in the aftermath of Vietnam and Cambodia and uh - Watergate and uh - the CIA revelations, people have feel - have felt that they've uh been betrayed by public officials, I have to admit that in the uh - heat of the campaign - I've been in thirty primaries during the springtime, I've been campaigning for twenty-two months - I've made some mistakes.",No,52,52_nixon_mr_administration_truman
20094,"So I rolled the dice, I put my career on the line because I really believe the future of America is on the line.",No,3,3_jobs_unemployment_million_small
12305,But I certainly would have consulted with governors and elected officials before I would have acted unilaterally.,No,29,29_governor_governors_state_clinton
16352,And I would agree that integrity is not a Republican or a Democratic issue; it's an American issue.,No,14,14_senator_senate_republican_voted
23205,"I proposed a plan, detailed budget, that shows us cutting the deficit in half by five years.",No,2,2_economy_budget_spending_billion
18901,"And to do the job, you can't cut the money for it.",No,3,3_jobs_unemployment_million_small
17390,"I said that we would become respected in the world once again and that we would refurbish our national defense to the place that we could deal on the world scene and then seek disarmament, reduction of arms, and, hopefully, an elimination of nuclear weapons.",No,12,12_nuclear_weapons_missiles_atomic
6812,All of us ought to be involved with programs that provide a viable alternative to abortion.,No,20,20_abortion_abortions_roe_wade
8599,The point was made by Mr. Nixon that the Soviet production is only forty-four percent of ours.,Yes,52,52_nixon_mr_administration_truman
15732,We're going to go forward with the Stealth and the D-5 and the advance cruise missile and good conventional forces.,No,12,12_nuclear_weapons_missiles_atomic
11558,It is important for NATO to have it work.,No,12,12_nuclear_weapons_missiles_atomic
763,And I have long ago said I supported the president on this other matter.,Yes,14,14_senator_senate_republican_voted
4038,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.",Yes,26,26_afghanistan_bin_laden_pakistan
1663,"Over the last 30 months, we've seen 5 million jobs in the private sector created.",Yes,3,3_jobs_unemployment_million_small
13719,I grew up 5 blocks from Arkansas.,No,35,35_state_texas_in_states
8597,But it is also essential that he not allow a dollar spent that could be better spent by the people themselves.,No,2,2_economy_budget_spending_billion
10903,You know who voted for it?,No,14,14_senator_senate_republican_voted
1403,But when there's uh - a very narrow decision - which quite often there's one that reaches the Supreme Court - I think the choice should be with human rights.,No,17,17_court_amendment_judges_supreme
32873,"It's with him and with the hateful and divisive campaign that he has run, and the inciting of violence at his rallies, and the very brutal kinds of comments about not just women, but all Americans, all kinds of Americans.",No,14,14_senator_senate_republican_voted
38568,They have to be held accountable.,No,13,13_law_crime_police_justice
4032,No U.S. soldier ever dies in vain because they're carrying out the missions of their commander in chief.,No,16,16_military_troops_our_war
1232,Those are some brief remarks about the failures of this administration.,No,52,52_nixon_mr_administration_truman
15353,"Barbara, reluctant as I am to say anything critical about Governor Reagan, I will try to answer your question.",No,29,29_governor_governors_state_clinton
15678,"In 1980, President Reagan called you a liberal for voting for Federal gun control.",Yes,14,14_senator_senate_republican_voted
32973,I want a Supreme Court that understands because you're wealthy and you can give more money to something doesn't mean you have any more rights or should have any more rights than anybody else.,No,17,17_court_amendment_judges_supreme
24368,We are the one that worked out the prison labor deal.,Yes,13,13_law_crime_police_justice
14070,They're dying to get the commercial airline business.,No,3,3_jobs_unemployment_million_small
23573,I think that's an example of a judge allowing personal opinion to enter into the decision-making process as opposed to a strict interpretation of the Constitution.,No,17,17_court_amendment_judges_supreme
15806,"I think of a young man now in this country named Villadaris, who was released from a Cuban jail.",No,28,28_cuba_latin_castro_america
